,city,hotel_name,hotel_address,hotel_general_review,hotel_rating,numbers_of_reviews,hotel_facilities,hotel_description,url_booking_hotel,lat_hotel,lon_hotel
139,Biarritz,Hotel Edouard VII," 21 Avenue Carnot, 64200 Biarritz, France ",Excellent,8.8,926 reviews,"['Free WiFi', 'Family rooms', 'Non-smoking rooms', '24-hour front desk', 'Terrace', 'Heating', 'Tea/Coffee Maker in All Rooms', 'Excellent Breakfast', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', '24-hour front desk', 'Terrace', 'Heating', 'Tea/Coffee Maker in All Rooms', 'Excellent Breakfast', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Linens', 'Wardrobe or closet', 'Alarm clock', 'Terrace', 'Garden', 'Electric kettle', 'Socket near the bed', 'Beach', 'Cycling', 'Golf course (within 2 miles)', 'Desk', 'Flat-screen TV', 'Telephone', 'TV', 'Coffee house on site', 'Fruit', 'Wine/Champagne', 'Special diet meals (on request)', 'Breakfast in the room', 'Minibar', 'Tea/Coffee maker', 'Shared lounge/TV area', 'Concierge', 'Baggage storage', 'Wake-up service', 'Fax/Photocopying', 'Express check-in/out', '24-hour front desk', 'Fire extinguishers', 'Smoke alarms', 'Security alarm', 'Key access', '24-hour security', 'Safe', 'Air conditioning', 'Smoke-free property', 'Hardwood or parquet floors', 'Heating', 'Soundproof', 'Family rooms', 'Non-smoking rooms', 'Massage', 'English', 'Spanish', 'French', 'Italian']","Just 5 minutes walking distance from the Biarritz beaches, sits Hotel Edouard VII, a 19th-century residence that combines the charm of yesterday and the comfort of today.

This unique residence has a rich history based on its past residents. It was once the home of the Mayor of Biarritz. It was also the place Napoleon III used to receive medical care on his visits to the region.

Guestrooms are spacious and feature a refined and elegant décor. All are air-conditioned, soundproofed and equipped with private bathrooms, a flat-screen TV and free WiFi internet access.

The area surrounding Hotel Edouard VII has much to offer. In addition to the beautiful coast and its beaches, you will find restaurants, shops, museums and casinos. San Sebastien is only a 45-minute drive away.",https://www.booking.com/hotel/fr/edouard-vii.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from=searchresults,43.47920322,-1.56221509
140,Biarritz,Sure Hotel by Best Western Biarritz Aeroport," 24 boulevard marcel dassault, 64200 Biarritz, France ",Good,7.8,"2,159 reviews","['Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Terrace', 'Heating', 'Bar', 'Very Good Breakfast', 'Free parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Terrace', 'Heating', 'Bar', 'Very Good Breakfast', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Wardrobe or closet', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Golf course (within 2 miles)', 'Desk', 'Flat-screen TV', 'Satellite channels', 'Telephone', 'TV', 'Coffee house on site', 'Fruit', 'Wine/Champagne', ""Kids' meals"", 'Special diet meals (on request)', 'Breakfast in the room', 'Bar', 'Street parking', 'Electric vehicle charging station', 'Accessible parking', 'Invoice provided', 'Baggage storage', 'Express check-in/out', 'Board games/Puzzles', 'Daily housekeeping', 'Fax/Photocopying', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Key card access', '24-hour security', 'Pet bowls', 'Shared lounge/TV area', 'Air conditioning', 'Smoke-free property', 'Wake-up service', 'Heating', 'Carpeted', 'Soundproof rooms', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Wake-up service/Alarm clock', 'Room service', 'English', 'Spanish', 'French']","Sure Hotel by Best Western Biarritz Aeroport is located in the heart of the Basque, 1.9 mi from the center of Biarritz and its beaches. It offers free WiFi and free on-site parking.

The soundproofed guest rooms at Sure Hotel by Best Western Biarritz Aeroport have double doors for total privacy. Satellite TV and a work desk are provided in each contemporary room. Air condition is available throughout.

A buffet breakfast is available daily. the hotel’s restaurant features traditional Basque dishes made with fresh, local produce. During fine weather guests can lunch or dine on the outdoor terrace.

Sure Hotel by Best Western Biarritz Aeroport is just 1.2 mi from the A63 motorway and the Biarritz-Anglet-Bayonne Airport is 984 ft away.",https://www.booking.com/hotel/fr/amaryshotel.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from_sustainable_property_sr=1&from=searchresults,43.4722079,-1.53489947
141,Biarritz,Hôtel Florida," 3-5 place Sainte Eugenie, 64200 Biarritz, France ",Good,7.2,"1,264 reviews","['Parking', 'Free WiFi', 'Family rooms', 'Fitness center', 'Non-smoking rooms', '24-hour front desk', 'Room service', 'Heating', 'Tea/Coffee Maker in All Rooms', 'Parking', 'Free WiFi', 'Family rooms', 'Fitness center', 'Non-smoking rooms', '24-hour front desk', 'Room service', 'Heating', 'Tea/Coffee Maker in All Rooms', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Shower', 'Linens', 'Wardrobe or closet', 'Alarm clock', 'Sun deck', 'Electric kettle', 'Walking tours', 'Beach', 'Golf course (within 2 miles)', 'Desk', 'iPod dock', 'Flat-screen TV', 'Satellite channels', 'Radio', 'Telephone', 'TV', 'Breakfast in the room', 'Tea/Coffee maker', 'Baggage storage', 'Wake-up service', 'Fax/Photocopying', 'Wake-up service/Alarm clock', '24-hour front desk', 'Meeting/Banquet facilities', 'Room service', 'Invoice provided', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', '24-hour security', 'Safe', 'Air conditioning', 'Smoke-free property', 'Hardwood or parquet floors', 'Heating', 'Elevator', 'Family rooms', 'Non-smoking rooms', 'Upper floors accessible by elevator', 'Fitness', 'Fitness center', 'English', 'Spanish', 'French']","Located on the seafront, Hôtel Florida is only 984 feet from the beach in Biarritz. A buffet breakfast is prepared daily. Free Wi-Fi is available in this air-conditioned accommodations.

Each room and suite is decorated in a refined style with modern furniture. All rooms include an LCD TV featuring Canal Plus et beIN sports channels. Some rooms offer a balcony with a sea view, and the apartments have self-catering facilities including a microwave and stove.

Breakfast can be delivered to your room.

Biarritz le Phare Golf Club is only 1.6 mi from this hotel and the city of Anglet is 2.8 mi away. Public parking is possible on site and Biarritz Train Station is 3.1 mi away.",https://www.booking.com/hotel/fr/eugenie-biarritz.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from_sustainable_property_sr=1&from=searchresults,43.48222961,-1.56399071
142,Biarritz,Hotel Villa Koegui Biarritz," 7, rue de Gascogne, 64200 Biarritz, France ",Excellent,8.7,550 reviews,"['Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Terrace', 'Heating', 'Bar', 'Wonderful Breakfast', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Terrace', 'Heating', 'Bar', 'Wonderful Breakfast', 'Private Bathroom', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Garden', 'Electric kettle', 'Bicycle rental', 'Live music/Performance', 'Tour or class about local culture', 'Bike tours', 'Walking tours', 'Temporary art galleries', 'Cycling', 'Hiking', 'Golf course (within 2 miles)', 'Desk', 'Coffee house on site', 'Fruit', 'Wine/Champagne', 'Kid-friendly buffet', 'Special diet meals (on request)', 'Snack bar', 'Breakfast in the room', 'Bar', 'Invoice provided', 'Concierge', 'Baggage storage', 'Board games/Puzzles', 'Daily housekeeping', 'Ironing service', 'Dry cleaning', 'Laundry', 'Fax/Photocopying', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', 'Key access', 'Safe', 'Designated smoking area', 'Air conditioning', 'Smoke-free property', 'Hardwood or parquet floors', 'Heating', 'Car rental', 'Packed lunches', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Room service', 'Lowered sink', 'Raised toilet', 'Toilet with grab rails', 'Spa/Wellness packages', 'Body treatments', 'Pedicure', 'Manicure', 'Makeup services', 'Facial treatments', 'Beauty services', 'Beach umbrellas', 'Massage', 'English', 'Spanish', 'French', 'Portuguese']","Hotel Villa Koegui Biarritz is a design hotel located in the heart of Biarritz, just a 5 minute-walk from the beach, the local market and several underground car parlks. It offers air-conditioned guest rooms with free WiFi internet access.

Each of the guest rooms at Villa Koegui has a private bathroom equipped with a walk-in shower or bathtub, and is serviced by a elevator. All rooms include a flat-screen TV with satellite channels.

Villa Koegui serves a homemade buffet breakfast in the breakfast room.

Guests are invited to relax in the lounge area, which has a fireplace and opens onto an outdoor terrace.

Villa Koegui is an ideal base for exploring the Basque region. There are hiking trails, a golf course and a casino all within 1.9 miles of the hotel.",https://www.booking.com/hotel/fr/7b.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from=searchresults,43.48070865,-1.55810058
143,Biarritz,Hotel Biarritz Atlantique - Lycée Hotelier - Management School," 2, rue Francis Jammes, 64200 Biarritz, France ",Excellent,8.7,284 reviews,"['Free parking', 'Free WiFi', '2 restaurants', 'Non-smoking rooms', 'Facilities for disabled guests', 'Heating', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast', 'Free parking', 'Free WiFi', '2 restaurants', 'Non-smoking rooms', 'Facilities for disabled guests', 'Heating', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Good Breakfast', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Linens', 'Wardrobe or closet', 'Electric kettle', 'Desk', 'Flat-screen TV', 'Cable channels', 'Telephone', 'TV', 'Breakfast in the room', 'Bar', 'Restaurant', 'Tea/Coffee maker', 'Parking garage', 'Electric vehicle charging station', 'Accessible parking', 'Daily housekeeping', 'Concierge', 'Baggage storage', 'Wake-up service', 'Fax/Photocopying', 'Tour desk', 'Meeting/Banquet facilities', 'Safe', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Raised toilet', 'Toilet with grab rails', 'Wheelchair accessible', 'Upper floors accessible by elevator', 'German', 'English', 'Spanish', 'French']","Located 1.8 mi from Rock of the Blessed Virgin in Biarritz and 1.2 mi from Milady Beach, Hotel Biarritz Atlantique is housed in a hotel management school featuring a restaurant and free WiFi. Guests can enjoy the on-site bar. Free private parking is available on site.

All rooms come with a flat-screen TV. Certain rooms have a seating area for your convenience. All rooms are fitted with a private bathroom.

Guests wishing to enjoy a homemade meal at the on-site restaurant must book their table in advance.

Ilbarritz Golf course is 1.5 mi away and Biarritz city center 2.5 mi from the property. The nearest airport is Anglet Airport, 1.2 mi from the property. A63 Motorway is 1.6 mi from Hotel Biarritz Atlantique.",https://www.booking.com/hotel/fr/biarritz-atlantique.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from=searchresults,43.46235809,-1.55227717
144,Biarritz,Carlina Lodge," Boulevard Prince de Galles, 64200 Biarritz, France ",Excellent,8.6,290 reviews,"['Free WiFi', 'Beachfront', 'Family rooms', 'Terrace', 'Heating', 'Free WiFi', 'Beachfront', 'Family rooms', 'Terrace', 'Heating', 'Toilet', 'Free toiletries', 'Bathtub', 'Flat-screen TV', 'Cable channels', 'Telephone', 'TV', 'Beachfront', 'Terrace', 'Breakfast in the room', 'Beach', 'Golf course (within 2 miles)', 'Ocean view', 'Invoice provided', 'Smoke-free property', 'Heating', 'Family rooms', 'French']","Carlina Lodge is a hotel residence located on Biarritz sea front. It offers rooms with a terrace and view over the sea, as well as free WiFi access in public area.

Serviced by a elevator, Carlina Lodge rooms have TV with cable channels and a terrace. They all offer a private bathroom with a bath tub and free toiletries.

There, breakfast can be enjoyed in the comfort of the room. Within a 5-minute walk, guests will find restaurants and bars.

An array of activities can be enjoyed on site or in the surroundings, including golfing. Biarritz Train Station is 2.5 mi away. Free public parking is possible on site.",https://www.booking.com/hotel/fr/carlina-lodge-biarritz.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from=searchresults,43.47747717,-1.56685475
145,Biarritz,Hôtel Le Saphir," 3 Rue Gaston Larre, 64200 Biarritz, France ",Very Good,8.5,821 reviews,"['Free WiFi', 'Non-smoking rooms', 'Heating', 'Free WiFi', 'Non-smoking rooms', 'Heating', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Wardrobe or closet', 'Garden', 'Socket near the bed', 'Flat-screen TV', 'Satellite channels', 'TV', 'Baggage storage', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', 'Designated smoking area', 'Smoke-free property', 'Heating', 'Soundproof', 'Elevator', 'Fan', 'Ironing facilities', 'Non-smoking rooms', 'Iron', 'Danish', 'German', 'English', 'Spanish', 'French']","Le Saphir is located in Biarritz, just 656 feet from the Old Port and the sandy beaches. It offers free Wi-Fi access in each en-suite guest room.

A continental breakfast is served daily and guests can enjoy their meal on the hotel’s south-facing patio.

The bedrooms all have a private bathroom and a TV.

Located in Biarritz’s city center, Le Saphir is in a lively area with several bars and restaurants close by. Guests can also visit Sainte-Eugenie Church and the Aquarium, located 1148 feet away.",https://www.booking.com/hotel/fr/le-saphir.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from=searchresults,43.48177906,-1.56539351
146,Biarritz,Hôtel Les Baigneuses de Biarritz," 14 rue du Port Vieux, 64200 Biarritz, France ",Very Good,8.1,581 reviews,"['Free WiFi', 'Beachfront', 'Family rooms', 'Restaurant', 'Non-smoking rooms', 'Room service', 'Terrace', 'Heating', 'Bar', 'Breakfast', 'Free WiFi', 'Beachfront', 'Family rooms', 'Restaurant', 'Non-smoking rooms', 'Room service', 'Terrace', 'Heating', 'Bar', 'Breakfast', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Wardrobe or closet', 'Outdoor furniture', 'Beachfront', 'Sun deck', 'Terrace', 'Socket near the bed', 'Live sports events (broadcast)', 'Beach', 'Golf course (within 2 miles)', 'Flat-screen TV', 'TV', 'Coffee house on site', 'Wine/Champagne', ""Kids' meals"", 'Breakfast in the room', 'Bar', 'Restaurant', 'Daily housekeeping', 'Shared lounge/TV area', 'Baggage storage', 'Wake-up service', 'Room service', 'Invoice provided', 'Fire extinguishers', 'CCTV outside property', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Air conditioning', 'Smoke-free property', 'Heating', 'Carpeted', 'Soundproof rooms', 'Family rooms', 'Non-smoking rooms', 'Upper floors accessible by stairs only', 'Yoga classes', 'English', 'French']","Facing the Atlantic Ocean and featuring a terrace, Hôtel Les Baigneuses de Biarritz is located in the heart of Biarritz, just 164 feet from the Plage du Port Vieux. The hotel offers free WiFi access and all the guest rooms have a view of the sea.

The guest rooms include a flat-screen TV and a private bathroom with a shower.

The restaurant at Hôtel Les Baigneuses de Biarritz serves brasserie meals and drinks can be enjoyed in the on-site bar. The continental breakfast consists of fresh bread, 1 French pastry, a hot drink, fresh orange juice, butter and marmalade.

The property does not have a elevator. The hotel has no parking, the closest is the Saint Eugénie which is underground.

Biarritz – Anglet – Bayonne Airport is 3.1 mi from the hotel and Biarritz Train Station is 2.5 mi away. The property is 5.6 mi from the center Bayonne and a 37-minute drive from Hendaye.",https://www.booking.com/hotel/fr/le-caritz.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from_sustainable_property_sr=1&from=searchresults,43.48230843,-1.56681105
147,Biarritz,"Hôtel Jules Verne, BW Signature Collection"," 2, rue Guy Petit, 64200 Biarritz, France ",Very Good,8.5,"2,176 reviews","['Outdoor swimming pool', 'Private Parking', 'Free WiFi', 'Family rooms', 'Fitness center', 'Non-smoking rooms', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast', 'Outdoor swimming pool', 'Private Parking', 'Free WiFi', 'Family rooms', 'Fitness center', 'Non-smoking rooms', 'Facilities for disabled guests', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast', 'Toilet paper', 'Towels', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Wardrobe or closet', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Garden', 'Socket near the bed', 'Bicycle rental', 'Bike tours', 'Game room', 'Golf course (within 2 miles)', 'Desk', 'Telephone', 'TV', 'Fruit', 'Wine/Champagne', 'Snack bar', 'Breakfast in the room', 'Bar', 'Tea/Coffee maker', 'Parking garage', 'Electric vehicle charging station', 'Accessible parking', 'Invoice provided', 'Private check-in/out', 'Concierge', 'Baggage storage', 'Express check-in/out', '24-hour front desk', 'Indoor play area', 'Board games/Puzzles', 'Laundry', 'Fax/Photocopying', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Key card access', 'Safe', 'Pet bowls', 'Pet basket', 'Shared lounge/TV area', 'Designated smoking area', 'Air conditioning', 'Smoke-free property', 'Wake-up service', 'Hardwood or parquet floors', 'Heating', 'Soundproof', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Facilities for disabled guests', 'Non-smoking rooms', 'Room service', 'Upper floors accessible by elevator', 'Opening times', 'Seasonal', 'All ages welcome', 'Heated pool', 'Pool/Beach towels', 'Beach chairs/Loungers', 'Beach umbrellas', 'Personal trainer', 'Fitness classes', 'Yoga classes', 'Fitness', 'Beach umbrellas', 'Beach chairs/Loungers', 'Fitness center', 'Arabic', 'German', 'English', 'Spanish', 'French']","The hotel is located in central Biarritz, near the Palais des Festivals, the casino and the local beaches. Guests are invited to use the heated outdoor swimming pool.

All the modern rooms at the Hôtel Littéraire Jules Verne are air-conditioned and soundproofed and feature a flat-screen TV with satellite. Free Wi-Fi is provided and adjoining rooms are available on request.

Breakfast can be enjoyed daily in the comfort of guest rooms and a Nespresso coffee machine is available in some rooms.

The friendly and attentive staff at the hotel will be happy to help you organize your stay in Biarritz 24 hours a day. Parking in a garage s available with an extra cost.",https://www.booking.com/hotel/fr/karitza-biarritz.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from_sustainable_property_sr=1&from=searchresults,43.47853954,-1.5553996
148,Biarritz,Le Garage Biarritz Hôtel," 50 Avenue de l'Impératrice, 64200 Biarritz, France ",Wonderful,9.1,445 reviews,"['Outdoor swimming pool', 'Private Parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Restaurant', 'Non-smoking rooms', '24-hour front desk', 'Bar', 'Excellent Breakfast', 'Outdoor swimming pool', 'Private Parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Restaurant', 'Non-smoking rooms', '24-hour front desk', 'Bar', 'Excellent Breakfast', 'Toilet paper', 'Slippers', 'Toilet', 'Bathrobe', 'Hairdryer', 'Walk-in closet', 'Beachfront', 'Sun deck', 'Terrace', 'Coffee machine', 'Electric kettle', 'Beach', 'Golf course (within 2 miles)', 'Flat-screen TV', 'Telephone', 'Fruit', 'Wine/Champagne', 'Bar', 'Restaurant', 'Valet parking', 'Parking garage', 'Concierge', 'Laundry', 'Babysitting/Child services', '24-hour front desk', 'Room service', 'Invoice provided', 'Fire extinguishers', 'Smoke alarms', 'Key card access', '24-hour security', 'Safe', 'Air conditioning', 'Smoke-free property', 'Soundproof rooms', 'Elevator', 'Heating', 'Family rooms', 'Non-smoking rooms', 'Opening times', 'Seasonal', 'All ages welcome', 'Heated pool', 'Pool/Beach towels', 'Beach chairs/Loungers', 'Beach umbrellas', 'Beach chairs/Loungers', 'English', 'Spanish', 'French', 'Italian']","Facing the beachfront, Le Garage Biarritz Hôtel offers 4-star accommodations in Biarritz and has a terrace, restaurant and bar. The property is located 1.2 miles from Cote des Basques Beach, 3.1 miles from Biarritz La Négresse Train Station and 11 miles from Saint Jean de Luz Train Station. Private parking is available on site.

All rooms in the hotel are equipped with an electric tea pot. All rooms include a coffee machine, a flat-screen TV, a safety deposit box and free WiFi, while selected rooms also offer a patio and some have city views.

Speaking English, Spanish, French and Italian at the 24-hour front desk, staff will be happy to provide guests with practical information on the area.

Popular points of interest near Le Garage Biarritz Hôtel include Plage Miramar, VVF Beach and Grande Plage. The nearest airport is Biarritz Airport, 2.5 miles from the accommodation.",https://www.booking.com/hotel/fr/le-garage-regina.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGI3YzI5NzU2LWZiMWItNGQyYy1iNGFjLWRhNWQzOTMzNWZkM9gCBeACAQ&sid=24e4a24c8827e5bbeb17feac0cfa6983&aid=304142&ucfs=1&arphpl=1&dest_id=-1412526&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1be74a1e7b98001d&srepoch=1701513151&from_sustainable_property_sr=1&from=searchresults,43.490592,-1.551697
